Activity Period,Operating Airline,Operating Airline IATA Code,GEO Region,Terminal,Boarding Area,Passenger Count,Year,Month
201011,China Airlines,CI,Asia,International,A,8522,2010,November
201011,China Airlines,CI,Asia,International,A,9205,2010,November
201011,Delta Air Lines,DL,US,Terminal 1,C,113707,2010,November
201011,Delta Air Lines,DL,US,Terminal 1,C,119576,2010,November
201011,Delta Air Lines,DL,Asia,International,A,5624,2010,November
201011,Delta Air Lines,DL,Asia,International,A,5549,2010,November
201011,EVA Airways,BR,Asia,International,G,9313,2010,November
201011,EVA Airways,BR,Asia,International,G,9694,2010,November
201011,Emirates ,EK,Middle East,International,G,6923,2010,November
201011,Emirates ,EK,Middle East,International,G,9925,2010,November
201011,Frontier Airlines,F9,US,Terminal 1,C,17627,2010,November
201011,Frontier Airlines,F9,US,Terminal 1,C,17311,2010,November
201011,Hawaiian Airlines,HA,US,Terminal 1,C,7063,2010,November
201011,Hawaiian Airlines,HA,US,Terminal 1,C,7104,2010,November
201011,Horizon Air ,QX,US,Terminal 1,B,7098,2010,November
201011,Horizon Air ,QX,US,Terminal 1,B,7029,2010,November
201011,Japan Airlines,JL,Asia,International,A,5343,2010,November
201011,Japan Airlines,JL,Asia,International,A,5312,2010,November
201011,JetBlue Airways ,B6,US,International,A,33514,2010,November
201011,JetBlue Airways ,B6,US,International,A,34051,2010,November
201011,KLM Royal Dutch Airlines,KL,Europe,International,A,7638,2010,November
201011,KLM Royal Dutch Airlines,KL,Europe,International,A,7255,2010,November
201011,Korean Air Lines,KE,Asia,International,A,3788,2010,November
201011,Korean Air Lines,KE,Asia,International,A,4007,2010,November
201011,LAN Peru,LP,South America,International,A,2769,2010,November
201011,LAN Peru,LP,South America,International,A,3310,2010,November
201011,Lufthansa German Airlines,LH,Europe,International,G,16562,2010,November
201011,Lufthansa German Airlines,LH,Europe,International,G,16620,2010,November
201011,Mesa Airlines,YV,US,Terminal 1,B,7341,2010,November
201011,Mesa Airlines,YV,US,Terminal 1,B,7129,2010,November
201011,Philippine Airlines,PR,Asia,International,A,9583,2010,November
201011,Philippine Airlines,PR,Asia,International,A,10141,2010,November
201011,Qantas Airways,QF,Australia / Oceania,International,A,4427,2010,November
201011,Qantas Airways,QF,Australia / Oceania,International,A,3981,2010,November
201011,Singapore Airlines,SQ,Asia,International,G,13520,2010,November
201011,Singapore Airlines,SQ,Asia,International,G,14745,2010,November
201011,SkyWest Airlines,OO,US,Terminal 1,C,10194,2010,November
201011,SkyWest Airlines,OO,US,Terminal 1,C,10078,2010,November
201011,SkyWest Airlines,OO,US,Terminal 3,F,119205,2010,November
201011,SkyWest Airlines,OO,US,Terminal 3,F,119437,2010,November
201011,SkyWest Airlines,OO,Canada,International,G,2041,2010,November
201011,SkyWest Airlines,OO,Canada,Terminal 3,F,9102,2010,November
201011,SkyWest Airlines,OO,Canada,Terminal 3,F,10975,2010,November
201011,Southwest Airlines,WN,US,Terminal 1,B,131737,2010,November
201011,Southwest Airlines,WN,US,Terminal 1,B,129379,2010,November
201011,Southwest Airlines,WN,US,Terminal 1,B,131,2010,November
201011,Sun Country Airlines,SY,US,International,G,2430,2010,November
201011,Sun Country Airlines,SY,US,International,G,2451,2010,November
201011,Swiss International,LX,Europe,International,G,4927,2010,November
201011,Swiss International,LX,Europe,International,G,4570,2010,November
201011,TACA,TA,Central America,International,A,3943,2010,November
201011,TACA,TA,Central America,International,A,4316,2010,November
201011,US Airways,US ,US,Terminal 1,B,60013,2010,November
201011,US Airways,US ,US,Terminal 1,B,61156,2010,November
201011,United Airlines,UA,US,Terminal 1,B,58234,2010,November
201011,United Airlines,UA,US,Terminal 1,B,58385,2010,November
201011,United Airlines - Pre 07/01/2013,UA,US,International,G,10512,2010,November
201011,United Airlines - Pre 07/01/2013,UA,US,International,G,10518,2010,November
201011,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,19378,2010,November
201011,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,19516,2010,November
201011,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,239,2010,November
201011,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,368189,2010,November
201011,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,370807,2010,November
201011,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,4546,2010,November
201011,United Airlines - Pre 07/01/2013,UA,Asia,International,G,64649,2010,November
201011,United Airlines - Pre 07/01/2013,UA,Asia,International,G,59934,2010,November
201011,United Airlines - Pre 07/01/2013,UA,Asia,International,G,2533,2010,November
201011,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,8619,2010,November
201011,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,9056,2010,November
201011,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,470,2010,November
201011,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,10471,2010,November
201011,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,10361,2010,November
201011,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,101,2010,November
201011,United Airlines - Pre 07/01/2013,UA,Europe,International,G,15996,2010,November
201011,United Airlines - Pre 07/01/2013,UA,Europe,International,G,16707,2010,November
201011,United Airlines - Pre 07/01/2013,UA,Europe,International,G,373,2010,November
201011,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,8239,2010,November
201011,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,9649,2010,November
201011,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,5,2010,November
201011,Virgin America,VX,US,International,A,108854,2010,November
201011,Virgin America,VX,US,International,A,109969,2010,November
201011,Virgin America,VX,Canada,International,A,2087,2010,November
201011,Virgin America,VX,Canada,International,A,1963,2010,November
201011,Virgin Atlantic,VS,Europe,International,A,7153,2010,November
201011,Virgin Atlantic,VS,Europe,International,A,7649,2010,November
201012,Aeromexico,AM,Mexico,International,A,4050,2010,December
201012,Aeromexico,AM,Mexico,International,A,3197,2010,December
201012,Air Canada ,AC,Canada,Terminal 3,E,21057,2010,December
201012,Air Canada ,AC,Canada,Terminal 3,E,19973,2010,December
201012,Air China,CA,Asia,International,G,7108,2010,December
201012,Air China,CA,Asia,International,G,7194,2010,December
201012,Air France,AF,Europe,International,A,7180,2010,December
201012,Air France,AF,Europe,International,A,5374,2010,December
201012,Air New Zealand,NZ,Australia / Oceania,International,G,7387,2010,December
201012,Air New Zealand,NZ,Australia / Oceania,International,G,7598,2010,December
201012,AirTran Airways,FL,US,Terminal 1,B,13436,2010,December
201012,AirTran Airways,FL,US,Terminal 1,B,13676,2010,December
201012,Alaska Airlines,AS,US,Terminal 1,B,30388,2010,December
201012,Alaska Airlines,AS,US,Terminal 1,B,31038,2010,December
201012,Alaska Airlines,AS,Mexico,International,A,7355,2010,December
201012,Alaska Airlines,AS,Mexico,Terminal 1,B,8106,2010,December
201012,All Nippon Airways,NH,Asia,International,G,6341,2010,December
201012,All Nippon Airways,NH,Asia,International,G,6479,2010,December
201012,American Airlines,AA,US,Terminal 3,E,122938,2010,December
201012,American Airlines,AA,US,Terminal 3,E,125536,2010,December
201012,Asiana Airlines,OZ,Asia,International,A,4509,2010,December
201012,Asiana Airlines,OZ,Asia,International,A,4081,2010,December
201012,British Airways,BA,Europe,International,A,13022,2010,December
201012,British Airways,BA,Europe,International,A,12790,2010,December
201012,Cathay Pacific,CX,Asia,International,A,19337,2010,December
201012,Cathay Pacific,CX,Asia,International,A,19980,2010,December
201012,China Airlines,CI,Asia,International,A,10219,2010,December
201012,China Airlines,CI,Asia,International,A,10108,2010,December
201012,Delta Air Lines,DL,US,Terminal 1,C,108469,2010,December
201012,Delta Air Lines,DL,US,Terminal 1,C,110716,2010,December
201012,Delta Air Lines,DL,Asia,International,A,5584,2010,December
201012,Delta Air Lines,DL,Asia,International,A,5918,2010,December
201012,EVA Airways,BR,Asia,International,G,9982,2010,December
201012,EVA Airways,BR,Asia,International,G,11673,2010,December
201012,Emirates ,EK,Middle East,International,G,9371,2010,December
201012,Emirates ,EK,Middle East,International,G,10584,2010,December
201012,Frontier Airlines,F9,US,Terminal 1,C,15523,2010,December
201012,Frontier Airlines,F9,US,Terminal 1,C,15401,2010,December
201012,Hawaiian Airlines,HA,US,Terminal 1,C,8266,2010,December
201012,Hawaiian Airlines,HA,US,Terminal 1,C,8894,2010,December
201012,Horizon Air ,QX,US,Terminal 1,B,6911,2010,December
201012,Horizon Air ,QX,US,Terminal 1,B,7118,2010,December
201012,Japan Airlines,JL,Asia,International,A,5198,2010,December
201012,Japan Airlines,JL,Asia,International,A,6008,2010,December
201012,JetBlue Airways ,B6,US,International,A,29955,2010,December
201012,JetBlue Airways ,B6,US,International,A,31727,2010,December
201012,KLM Royal Dutch Airlines,KL,Europe,International,A,7497,2010,December
201012,KLM Royal Dutch Airlines,KL,Europe,International,A,6985,2010,December
201012,Korean Air Lines,KE,Asia,International,A,3886,2010,December
201012,Korean Air Lines,KE,Asia,International,A,4191,2010,December
201012,LAN Peru,LP,South America,International,A,2949,2010,December
201012,LAN Peru,LP,South America,International,A,3285,2010,December
201012,Lufthansa German Airlines,LH,Europe,International,G,16312,2010,December
201012,Lufthansa German Airlines,LH,Europe,International,G,16410,2010,December
201012,Mesa Airlines,YV,US,Terminal 1,B,4767,2010,December
201012,Mesa Airlines,YV,US,Terminal 1,B,5021,2010,December
201012,Philippine Airlines,PR,Asia,International,A,8896,2010,December
201012,Philippine Airlines,PR,Asia,International,A,11938,2010,December
201012,Qantas Airways,QF,Australia / Oceania,International,A,5459,2010,December
201012,Qantas Airways,QF,Australia / Oceania,International,A,4384,2010,December
201012,Singapore Airlines,SQ,Asia,International,G,14311,2010,December
201012,Singapore Airlines,SQ,Asia,International,G,13775,2010,December
201012,SkyWest Airlines,OO,US,Terminal 1,C,9783,2010,December
201012,SkyWest Airlines,OO,US,Terminal 1,C,10173,2010,December
201012,SkyWest Airlines,OO,US,Terminal 3,F,114654,2010,December
201012,SkyWest Airlines,OO,US,Terminal 3,F,118323,2010,December
201012,SkyWest Airlines,OO,Canada,International,G,2263,2010,December
201012,SkyWest Airlines,OO,Canada,Terminal 3,F,10234,2010,December
201012,SkyWest Airlines,OO,Canada,Terminal 3,F,11191,2010,December
201012,Southwest Airlines,WN,US,Terminal 1,B,126996,2010,December
201012,Southwest Airlines,WN,US,Terminal 1,B,131273,2010,December
201012,Southwest Airlines,WN,US,Terminal 1,B,347,2010,December
201012,Sun Country Airlines,SY,US,International,G,4597,2010,December
201012,Sun Country Airlines,SY,US,International,G,4723,2010,December
201012,Swiss International,LX,Europe,International,G,5196,2010,December
201012,Swiss International,LX,Europe,International,G,5007,2010,December
201012,TACA,TA,Central America,International,A,4923,2010,December
201012,TACA,TA,Central America,International,A,6858,2010,December
201012,US Airways,US ,US,Terminal 1,B,61471,2010,December
201012,US Airways,US ,US,Terminal 1,B,62735,2010,December
201012,United Airlines,UA,US,Terminal 1,B,63988,2010,December
201012,United Airlines,UA,US,Terminal 1,B,63299,2010,December
201012,United Airlines - Pre 07/01/2013,UA,US,International,G,12869,2010,December
201012,United Airlines - Pre 07/01/2013,UA,US,International,G,11885,2010,December
201012,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,19229,2010,December
201012,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,19184,2010,December
201012,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,E,289,2010,December
201012,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,365334,2010,December
201012,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,364504,2010,December
201012,United Airlines - Pre 07/01/2013,UA,US,Terminal 3,F,5489,2010,December
201012,United Airlines - Pre 07/01/2013,UA,Asia,International,G,62566,2010,December
201012,United Airlines - Pre 07/01/2013,UA,Asia,International,G,63098,2010,December
201012,United Airlines - Pre 07/01/2013,UA,Asia,International,G,2912,2010,December
201012,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,10244,2010,December
201012,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,9219,2010,December
201012,United Airlines - Pre 07/01/2013,UA,Australia / Oceania,International,G,503,2010,December
201012,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,12435,2010,December
201012,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,12008,2010,December
201012,United Airlines - Pre 07/01/2013,UA,Canada,Terminal 3,F,185,2010,December
201012,United Airlines - Pre 07/01/2013,UA,Europe,International,G,15593,2010,December
201012,United Airlines - Pre 07/01/2013,UA,Europe,International,G,16169,2010,December
201012,United Airlines - Pre 07/01/2013,UA,Europe,International,G,247,2010,December
201012,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,10520,2010,December
201012,United Airlines - Pre 07/01/2013,UA,Mexico,International,G,13221,2010,December
201012,Virgin America,VX,US,International,A,105231,2010,December
201012,Virgin America,VX,US,International,A,109067,2010,December
201012,Virgin America,VX,Canada,International,A,2554,2010,December
201012,Virgin America,VX,Canada,International,A,2573,2010,December
201012,Virgin America,VX,Mexico,International,A,727,2010,December
201012,Virgin America,VX,Mexico,International,A,1234,2010,December
201012,Virgin Atlantic,VS,Europe,International,A,6493,2010,December
201012,Virgin Atlantic,VS,Europe,International,A,6687,2010,December
201101,Aeromexico,AM,Mexico,International,A,2893,2011,January
201101,Aeromexico,AM,Mexico,International,A,3157,2011,January
201101,Air Canada ,AC,Canada,Terminal 3,E,18556,2011,January
201101,Air Canada ,AC,Canada,Terminal 3,E,18556,2011,January
201101,Air China,CA,Asia,International,G,7271,2011,January
201101,Air China,CA,Asia,International,G,7081,2011,January
201101,Air France,AF,Europe,International,A,7644,2011,January
201101,Air France,AF,Europe,International,A,7084,2011,January
201101,Air New Zealand,NZ,Australia / Oceania,International,G,7606,2011,January
201101,Air New Zealand,NZ,Australia / Oceania,International,G,9065,2011,January
201101,AirTran Airways,FL,US,Terminal 1,B,8166,2011,January
201101,AirTran Airways,FL,US,Terminal 1,B,8543,2011,January
201101,Alaska Airlines,AS,US,Terminal 1,B,28870,2011,January
201101,Alaska Airlines,AS,US,Terminal 1,B,27901,2011,January
201101,Alaska Airlines,AS,Mexico,International,A,7682,2011,January
201101,Alaska Airlines,AS,Mexico,Terminal 1,B,6667,2011,January
201101,All Nippon Airways,NH,Asia,International,G,7188,2011,January
201101,All Nippon Airways,NH,Asia,International,G,6345,2011,January
201101,American Airlines,AA,US,Terminal 3,E,115419,2011,January
201101,American Airlines,AA,US,Terminal 3,E,109202,2011,January
201101,Asiana Airlines,OZ,Asia,International,A,4725,2011,January
201101,Asiana Airlines,OZ,Asia,International,A,4123,2011,January
201101,British Airways,BA,Europe,International,A,16111,2011,January
201101,British Airways,BA,Europe,International,A,14645,2011,January
201101,Cathay Pacific,CX,Asia,International,A,21378,2011,January
201101,Cathay Pacific,CX,Asia,International,A,20381,2011,January
201101,China Airlines,CI,Asia,International,A,9940,2011,January
201101,China Airlines,CI,Asia,International,A,10378,2011,January
201101,Delta Air Lines,DL,US,Terminal 1,C,96625,2011,January
201101,Delta Air Lines,DL,US,Terminal 1,C,92264,2011,January
201101,Delta Air Lines,DL,Asia,International,A,6236,2011,January
201101,Delta Air Lines,DL,Asia,International,A,5171,2011,January
201101,EVA Airways,BR,Asia,International,G,12760,2011,January
201101,EVA Airways,BR,Asia,International,G,11971,2011,January
201101,Emirates ,EK,Middle East,International,G,10099,2011,January
201101,Emirates ,EK,Middle East,International,G,8661,2011,January
